seed,banda,queda_prob,sample,target_class
107,Minkowski (G),0.005550205707550049,5,0
107,Minkowski (H),0.07347440719604492,5,0
107,Euclidiana (P),0.017066538333892822,5,0
107,Euclidiana (G),-0.000186920166015625,5,0
107,Euclidiana (H),-0.000800788402557373,5,0
107,Manhattan (P),-0.0005114078521728516,5,0
107,Manhattan (G),0.0002557039260864258,5,0
107,Manhattan (H),1.901388168334961e-05,5,0
121,Minkowski (P),-9.614229202270508e-05,5,0
121,Minkowski (G),0.001794278621673584,5,0
121,Minkowski (H),0.008924305438995361,5,0
121,Euclidiana (P),0.001271069049835205,5,0
121,Euclidiana (G),0.0008505582809448242,5,0
121,Euclidiana (H),-0.001240372657775879,5,0
121,Manhattan (P),0.000522911548614502,5,0
121,Manhattan (G),-0.0007480978965759277,5,0
121,Manhattan (H),-0.0002269744873046875,5,0
