seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
107,3,0,Manhattan (P),0.9976418018341064,0.9612633585929871,0.036378443241119385
107,3,0,Manhattan (G),0.9976418018341064,0.9830797910690308,0.014562010765075684
107,3,0,Manhattan (H),0.9976418018341064,0.9939389228820801,0.003702878952026367
121,3,0,Minkowski (P),0.9630053639411926,0.20685891807079315,0.7561464458703995
121,3,0,Minkowski (G),0.9630053639411926,0.3684842884540558,0.5945210754871368
121,3,0,Minkowski (H),0.9630053639411926,0.3343255817890167,0.6286797821521759
121,3,0,Euclidiana (P),0.9630053639411926,0.2950970232486725,0.6679083406925201
121,3,0,Euclidiana (G),0.9630053639411926,0.547305166721344,0.41570019721984863
121,3,0,Euclidiana (H),0.9630053639411926,0.5952275395393372,0.36777782440185547
121,3,0,Manhattan (P),0.9630053639411926,0.7002051472663879,0.2628002166748047
121,3,0,Manhattan (G),0.9630053639411926,0.7423245906829834,0.22068077325820923
121,3,0,Manhattan (H),0.9630053639411926,0.9579566717147827,0.005048692226409912
7,4,0,Minkowski (P),0.936812698841095,0.30873483419418335,0.6280778646469116
7,4,0,Minkowski (G),0.936812698841095,0.5340126156806946,0.4028000831604004
7,4,0,Minkowski (H),0.936812698841095,0.2970410883426666,0.6397716104984283
7,4,0,Euclidiana (P),0.936812698841095,0.08463023602962494,0.85218246281147
7,4,0,Euclidiana (G),0.936812698841095,0.1302615851163864,0.8065511137247086
7,4,0,Euclidiana (H),0.936812698841095,0.3478587567806244,0.5889539420604706
7,4,0,Manhattan (P),0.936812698841095,0.3833599388599396,0.5534527599811554
7,4,0,Manhattan (G),0.936812698841095,0.6357508897781372,0.30106180906295776
