seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
7,4,0,Minkowski (G),0.9902893304824829,0.21985214948654175,0.7704371809959412
7,4,0,Minkowski (H),0.9902893304824829,0.2426697164773941,0.7476196140050888
7,4,0,Euclidiana (P),0.9902893304824829,0.30867770314216614,0.6816116273403168
7,4,0,Euclidiana (G),0.9902893304824829,0.041872285306453705,0.9484170451760292
7,4,0,Euclidiana (H),0.9902893304824829,0.1224837601184845,0.8678055703639984
7,4,0,Manhattan (P),0.9902893304824829,0.45735329389572144,0.5329360365867615
7,4,0,Manhattan (G),0.9902893304824829,0.1318410038948059,0.858448326587677
7,4,0,Manhattan (H),0.9902893304824829,0.21240012347698212,0.7778892070055008
12,4,0,Minkowski (P),0.9988963603973389,0.22117705643177032,0.7777193039655685
12,4,0,Minkowski (G),0.9988963603973389,0.12006840854883194,0.8788279518485069
12,4,0,Minkowski (H),0.9988963603973389,0.0756928101181984,0.9232035502791405
12,4,0,Euclidiana (P),0.9988963603973389,0.03478887677192688,0.964107483625412
12,4,0,Euclidiana (G),0.9988963603973389,0.06303315609693527,0.9358632043004036
12,4,0,Euclidiana (H),0.9988963603973389,0.05835583806037903,0.9405405223369598
12,4,0,Manhattan (P),0.9988963603973389,0.08650064468383789,0.912395715713501
12,4,0,Manhattan (G),0.9988963603973389,0.06600162386894226,0.9328947365283966
12,4,0,Manhattan (H),0.9988963603973389,0.1286676526069641,0.8702287077903748
42,4,0,Minkowski (P),0.9948274493217468,0.08943568915128708,0.9053917601704597
42,4,0,Minkowski (G),0.9948274493217468,0.04262304678559303,0.9522044025361538
42,4,0,Minkowski (H),0.9948274493217468,0.49993187189102173,0.4948955774307251
42,4,0,Euclidiana (P),0.9948274493217468,0.4792642891407013,0.5155631601810455
42,4,0,Euclidiana (G),0.9948274493217468,0.1404145509004593,0.8544128984212875
42,4,0,Euclidiana (H),0.9948274493217468,0.28579461574554443,0.7090328335762024
42,4,0,Manhattan (P),0.9948274493217468,0.20326265692710876,0.7915647923946381
42,4,0,Manhattan (G),0.9948274493217468,0.38179484009742737,0.6130326092243195
42,4,0,Manhattan (H),0.9948274493217468,0.0493028424680233,0.9455246068537235
65,4,0,Minkowski (P),0.9960293769836426,0.07856304198503494,0.9174663349986076
65,4,0,Minkowski (G),0.9960293769836426,0.028462475165724754,0.9675669018179178
65,4,0,Minkowski (H),0.9960293769836426,0.09898963570594788,0.8970397412776947
65,4,0,Euclidiana (P),0.9960293769836426,0.11078283935785294,0.8852465376257896
65,4,0,Euclidiana (G),0.9960293769836426,0.034083735197782516,0.9619456417858601
65,4,0,Euclidiana (H),0.9960293769836426,0.014717250131070614,0.981312126852572
65,4,0,Manhattan (P),0.9960293769836426,0.13336968421936035,0.8626596927642822
65,4,0,Manhattan (G),0.9960293769836426,0.08095709979534149,0.9150722771883011
65,4,0,Manhattan (H),0.9960293769836426,0.020784955471754074,0.9752444215118885
87,4,0,Minkowski (P),0.9960071444511414,0.3071070611476898,0.6889000833034515
87,4,0,Minkowski (G),0.9960071444511414,0.3470146059989929,0.6489925384521484
87,4,0,Minkowski (H),0.9960071444511414,0.14261478185653687,0.8533923625946045
87,4,0,Euclidiana (P),0.9960071444511414,0.35782065987586975,0.6381864845752716
87,4,0,Euclidiana (G),0.9960071444511414,0.03363494202494621,0.9623722024261951
87,4,0,Euclidiana (H),0.9960071444511414,0.14524640142917633,0.850760743021965
87,4,0,Manhattan (P),0.9960071444511414,0.16098721325397491,0.8350199311971664
87,4,0,Manhattan (G),0.9960071444511414,0.2849600911140442,0.7110470533370972
87,4,0,Manhattan (H),0.9960071444511414,0.07904189825057983,0.9169652462005615
93,4,0,Minkowski (P),0.9885125160217285,0.39324572682380676,0.5952667891979218
