seed,branch,amostra,metrica,valor
65,effnet_orig,5,faithfulness,0.35631364583969116
65,effnet_orig,5,robustness,1.320911169052124
65,effnet_orig,5,complexity,0.4239097946154808
65,effnet_recplot,0,faithfulness,0.027451053261756897
65,effnet_recplot,0,robustness,2.9070191383361816
65,effnet_recplot,0,complexity,0.3340595817628707
65,effnet_recplot,1,faithfulness,-0.10318686813116074
65,effnet_recplot,1,robustness,2.955216646194458
65,effnet_recplot,1,complexity,0.19256100802713413
65,effnet_recplot,2,faithfulness,0.11813191324472427
65,effnet_recplot,2,robustness,2.1437768936157227
65,effnet_recplot,2,complexity,0.12015014573204261
65,effnet_recplot,3,faithfulness,0.16985389590263367
65,effnet_recplot,3,robustness,1.6594585180282593
65,effnet_recplot,3,complexity,0.3113758395242797
65,effnet_recplot,4,faithfulness,0.20982785522937775
65,effnet_recplot,4,robustness,1.5652204751968384
65,effnet_recplot,4,complexity,0.3267307997129629
65,effnet_recplot,5,faithfulness,0.007958095520734787
65,effnet_recplot,5,robustness,1.1164294481277466
65,effnet_recplot,5,complexity,0.24413233519665434
87,mobilenet_orig,0,faithfulness,0.05238416790962219
87,mobilenet_orig,0,robustness,2.3679776191711426
87,mobilenet_orig,0,complexity,0.4310310672987374
87,mobilenet_orig,1,faithfulness,0.030103057622909546
87,mobilenet_orig,1,robustness,3.3232080936431885
87,mobilenet_orig,1,complexity,0.47198499234375385
87,mobilenet_orig,2,faithfulness,-0.09932984411716461
87,mobilenet_orig,2,robustness,2.1565849781036377
87,mobilenet_orig,2,complexity,0.4705418927670832
87,mobilenet_orig,3,faithfulness,0.12151303887367249
87,mobilenet_orig,3,robustness,2.457425832748413
87,mobilenet_orig,3,complexity,0.4894760262366289
87,mobilenet_orig,4,faithfulness,0.19220326840877533
87,mobilenet_orig,4,robustness,1.383072018623352
87,mobilenet_orig,4,complexity,0.404364852483317
87,mobilenet_orig,5,faithfulness,0.1049058809876442
87,mobilenet_orig,5,robustness,1.2597761154174805
87,mobilenet_orig,5,complexity,0.39395320445646403
87,mobilenet_recplot,0,faithfulness,-0.2389531135559082
87,mobilenet_recplot,0,robustness,3.081204891204834
87,mobilenet_recplot,0,complexity,0.40617285172078643
87,mobilenet_recplot,1,faithfulness,-0.05082792788743973
87,mobilenet_recplot,1,robustness,2.161135196685791
87,mobilenet_recplot,1,complexity,0.45915715595649514
87,mobilenet_recplot,2,faithfulness,0.12953037023544312
87,mobilenet_recplot,2,robustness,2.5266053676605225
87,mobilenet_recplot,2,complexity,0.4468668960870567
87,mobilenet_recplot,3,faithfulness,0.27747875452041626
87,mobilenet_recplot,3,robustness,2.558573007583618
87,mobilenet_recplot,3,complexity,0.4467790336577435
87,mobilenet_recplot,4,faithfulness,0.18809573352336884
87,mobilenet_recplot,4,robustness,1.2535899877548218
87,mobilenet_recplot,4,complexity,0.5597950771833393
87,mobilenet_recplot,5,faithfulness,0.4301407039165497
87,mobilenet_recplot,5,robustness,2.141869306564331
87,mobilenet_recplot,5,complexity,0.5260870318940686
87,effnet_orig,0,faithfulness,0.1827702820301056
87,effnet_orig,0,robustness,0.6622857451438904
87,effnet_orig,0,complexity,0.2503860865327524
87,effnet_orig,1,faithfulness,-0.17208382487297058
87,effnet_orig,1,robustness,1.2783615589141846
87,effnet_orig,1,complexity,0.49648455479744413
87,effnet_orig,2,faithfulness,0.03730633854866028
87,effnet_orig,2,robustness,0.9153940677642822
87,effnet_orig,2,complexity,0.42321961949209674
87,effnet_orig,3,faithfulness,0.18769483268260956
87,effnet_orig,3,robustness,2.6805660724639893
87,effnet_orig,3,complexity,0.4258083659825187
87,effnet_orig,4,faithfulness,0.09607094526290894
87,effnet_orig,4,robustness,3.5648927688598633
87,effnet_orig,4,complexity,0.5373745106790525
87,effnet_orig,5,faithfulness,0.044336557388305664
87,effnet_orig,5,robustness,3.1937813758850098
87,effnet_orig,5,complexity,0.33566236812834455
87,effnet_recplot,0,faithfulness,0.28935423493385315
87,effnet_recplot,0,robustness,1.4541032314300537
87,effnet_recplot,0,complexity,0.41531401905930465
87,effnet_recplot,1,faithfulness,-0.04378703236579895
87,effnet_recplot,1,robustness,1.3509238958358765
87,effnet_recplot,1,complexity,0.18021239824880733
87,effnet_recplot,2,faithfulness,-0.03663168102502823
87,effnet_recplot,2,robustness,1.8322302103042603
87,effnet_recplot,2,complexity,0.2567578311845881
87,effnet_recplot,3,faithfulness,0.1827278733253479
87,effnet_recplot,3,robustness,1.6938296556472778
87,effnet_recplot,3,complexity,0.17566652964420273
87,effnet_recplot,4,faithfulness,0.14414577186107635
87,effnet_recplot,4,robustness,5.879481792449951
87,effnet_recplot,4,complexity,0.385020038254344
87,effnet_recplot,5,faithfulness,0.09611750394105911
87,effnet_recplot,5,robustness,4.9540534019470215
87,effnet_recplot,5,complexity,0.3773257557505101
93,mobilenet_orig,0,faithfulness,0.123633973300457
93,mobilenet_orig,0,robustness,2.1636974811553955
93,mobilenet_orig,0,complexity,0.4503529941160771
93,mobilenet_orig,1,faithfulness,0.24207894504070282
93,mobilenet_orig,1,robustness,3.0346617698669434
93,mobilenet_orig,1,complexity,0.43572488558834965
93,mobilenet_orig,2,faithfulness,0.3262309730052948
93,mobilenet_orig,2,robustness,3.1406590938568115
93,mobilenet_orig,2,complexity,0.5012139655288067
93,mobilenet_orig,3,faithfulness,-0.2314150184392929
93,mobilenet_orig,3,robustness,1.6916829347610474
93,mobilenet_orig,3,complexity,0.5451974858719769
93,mobilenet_orig,4,faithfulness,0.2131505012512207
93,mobilenet_orig,4,robustness,1.9966257810592651
93,mobilenet_orig,4,complexity,0.460046163760222
93,mobilenet_orig,5,faithfulness,0.15327610075473785
93,mobilenet_orig,5,robustness,1.4959075450897217
93,mobilenet_orig,5,complexity,0.5603235323893011
93,mobilenet_recplot,0,faithfulness,-0.13659320771694183
93,mobilenet_recplot,0,robustness,2.352940559387207
93,mobilenet_recplot,0,complexity,0.4751778133371777
93,mobilenet_recplot,1,faithfulness,0.2367892563343048
93,mobilenet_recplot,1,robustness,1.2649897336959839
93,mobilenet_recplot,1,complexity,0.4527067980406153
93,mobilenet_recplot,2,faithfulness,0.0024584531784057617
93,mobilenet_recplot,2,robustness,1.8204478025436401
93,mobilenet_recplot,2,complexity,0.5969496390669401
93,mobilenet_recplot,3,faithfulness,0.20257580280303955
93,mobilenet_recplot,3,robustness,1.3557400703430176
93,mobilenet_recplot,3,complexity,0.4517248241986611
93,mobilenet_recplot,4,faithfulness,0.3911888003349304
93,mobilenet_recplot,4,robustness,1.1457992792129517
93,mobilenet_recplot,4,complexity,0.6409759616656054
93,mobilenet_recplot,5,faithfulness,0.07007558643817902
93,mobilenet_recplot,5,robustness,1.9337059259414673
93,mobilenet_recplot,5,complexity,0.5998769452471665
93,effnet_orig,0,faithfulness,0.03054869920015335
93,effnet_orig,0,robustness,2.14536190032959
93,effnet_orig,0,complexity,0.41941363368567747
93,effnet_orig,1,faithfulness,0.18972069025039673
93,effnet_orig,1,robustness,1.399649739265442
93,effnet_orig,1,complexity,0.4255773229340157
93,effnet_orig,2,faithfulness,0.034978874027729034
93,effnet_orig,2,robustness,0.9131430983543396
93,effnet_orig,2,complexity,0.4047323623366221
93,effnet_orig,3,faithfulness,-0.13507606089115143
93,effnet_orig,3,robustness,1.1868138313293457
93,effnet_orig,3,complexity,0.4273862186057353
93,effnet_orig,4,faithfulness,0.504888117313385
93,effnet_orig,4,robustness,1.4987903833389282
93,effnet_orig,4,complexity,0.3691701155728528
93,effnet_orig,5,faithfulness,-0.1338321715593338
93,effnet_orig,5,robustness,1.5908267498016357
93,effnet_orig,5,complexity,0.4079951804145048
93,effnet_recplot,0,faithfulness,-0.22772663831710815
93,effnet_recplot,0,robustness,1.5887839794158936
93,effnet_recplot,0,complexity,0.11352634071623283
93,effnet_recplot,1,faithfulness,0.030915312469005585
93,effnet_recplot,1,robustness,9.42349910736084
93,effnet_recplot,1,complexity,0.4039620354307964
93,effnet_recplot,2,faithfulness,0.13930438458919525
93,effnet_recplot,2,robustness,2.361140251159668
93,effnet_recplot,2,complexity,0.3488619542873705
93,effnet_recplot,3,faithfulness,-0.061433568596839905
93,effnet_recplot,3,robustness,6.880027770996094
93,effnet_recplot,3,complexity,0.32153574428030135
93,effnet_recplot,4,faithfulness,0.5057584643363953
93,effnet_recplot,4,robustness,2.1945369243621826
93,effnet_recplot,4,complexity,0.456322485315526
93,effnet_recplot,5,faithfulness,0.43690025806427
93,effnet_recplot,5,robustness,1.9569392204284668
93,effnet_recplot,5,complexity,0.5145918887435537
107,mobilenet_orig,0,faithfulness,-0.05445639789104462
107,mobilenet_orig,0,robustness,2.5451953411102295
107,mobilenet_orig,0,complexity,0.40827775836543406
107,mobilenet_orig,1,faithfulness,0.06757643818855286
107,mobilenet_orig,1,robustness,1.9956245422363281
107,mobilenet_orig,1,complexity,0.3954047299178435
107,mobilenet_orig,2,faithfulness,0.23685172200202942
107,mobilenet_orig,2,robustness,1.5904661417007446
