sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
7,recplot,0,0.22226281817074656,0.4566107083188805,121,0,0,True
8,recplot,0,0.23346828609986506,0.30557429497013644,121,0,0,True
9,recplot,0,0.062122975976293786,0.2636328228964735,121,0,0,True
10,recplot,0,0.0,0.23305083229754034,121,0,0,True
11,recplot,0,0.30168612191958494,0.4011772048769613,121,0,0,True
12,recplot,0,0.0,0.35202076740069255,121,0,1,False
13,recplot,0,0.0,0.3118481252076297,121,0,0,True
14,recplot,0,0.3489247311827957,0.5790623291392011,121,0,0,True
15,recplot,0,0.30497467203532924,0.2922189976036043,121,0,0,True
16,recplot,0,0.0,0.40970913692324545,121,0,1,False
17,recplot,0,0.16711245493662052,0.29823825487911576,121,0,0,True
18,recplot,0,0.0,0.345613557683519,121,0,1,False
19,recplot,0,0.16602765191123503,0.5605644200855356,121,0,0,True
