seed,branch,amostra,metrica,valor
7,mobilenet_recplot,40,complexity,0.4275574207017285
7,mobilenet_recplot,41,faithfulness,0.23366810381412506
7,mobilenet_recplot,41,robustness,1.5090707540512085
7,mobilenet_recplot,41,complexity,0.523753195399093
7,mobilenet_recplot,42,faithfulness,0.14630310237407684
7,mobilenet_recplot,42,robustness,1.6417993307113647
7,mobilenet_recplot,42,complexity,0.49516740411492693
7,mobilenet_recplot,43,faithfulness,0.34368208050727844
7,mobilenet_recplot,43,robustness,1.2136523723602295
7,mobilenet_recplot,43,complexity,0.6077342000949292
7,mobilenet_recplot,44,faithfulness,0.24744103848934174
7,mobilenet_recplot,44,robustness,2.347560167312622
7,mobilenet_recplot,44,complexity,0.46314064178188197
7,mobilenet_recplot,45,faithfulness,0.18032591044902802
7,mobilenet_recplot,45,robustness,1.7381905317306519
7,mobilenet_recplot,45,complexity,0.48139679458498164
7,effnet_orig,0,faithfulness,0.16097122430801392
7,effnet_orig,0,robustness,7.43359375
7,effnet_orig,0,complexity,0.4308220738701777
7,effnet_orig,1,faithfulness,0.4042816162109375
7,effnet_orig,1,robustness,4.635239124298096
7,effnet_orig,1,complexity,0.48467730507843354
7,effnet_orig,2,faithfulness,0.02996763586997986
7,effnet_orig,2,robustness,8.044947624206543
7,effnet_orig,2,complexity,0.35999646127005447
7,effnet_orig,3,faithfulness,0.0063517652451992035
7,effnet_orig,3,robustness,4.507044315338135
7,effnet_orig,3,complexity,0.40548924081612775
7,effnet_orig,4,faithfulness,0.4637509882450104
7,effnet_orig,4,robustness,3.1893177032470703
7,effnet_orig,4,complexity,0.27386269525042783
7,effnet_orig,5,faithfulness,0.13009725511074066
7,effnet_orig,5,robustness,3.4235105514526367
7,effnet_orig,5,complexity,0.4112054272039604
7,effnet_orig,6,faithfulness,-0.2980169653892517
7,effnet_orig,6,robustness,6.92862606048584
7,effnet_orig,6,complexity,0.38810566140700825
7,effnet_orig,7,faithfulness,-0.33808058500289917
7,effnet_orig,7,robustness,0.9365838170051575
7,effnet_orig,7,complexity,0.10902764608205903
7,effnet_orig,8,faithfulness,0.1697087436914444
7,effnet_orig,8,robustness,4.497204303741455
7,effnet_orig,8,complexity,0.3073250461657368
7,effnet_orig,9,faithfulness,0.22099527716636658
7,effnet_orig,9,robustness,16.447940826416016
7,effnet_orig,9,complexity,0.4355489945257811
7,effnet_orig,10,faithfulness,-0.310433954000473
7,effnet_orig,10,robustness,2.4788596630096436
7,effnet_orig,10,complexity,0.33770815793304143
7,effnet_orig,11,faithfulness,0.18913745880126953
7,effnet_orig,11,robustness,2.3826181888580322
7,effnet_orig,11,complexity,0.21801946935448013
7,effnet_orig,12,faithfulness,0.4046579599380493
7,effnet_orig,12,robustness,5.531191349029541
7,effnet_orig,12,complexity,0.3034475254723135
7,effnet_orig,13,faithfulness,0.00282423198223114
7,effnet_orig,13,robustness,4.777724266052246
7,effnet_orig,13,complexity,0.3740280732193883
7,effnet_orig,14,faithfulness,-0.05537766218185425
7,effnet_orig,14,robustness,0.9507889747619629
7,effnet_orig,14,complexity,0.046136190406441575
7,effnet_orig,15,faithfulness,0.04095204174518585
7,effnet_orig,15,robustness,7.322141170501709
7,effnet_orig,15,complexity,0.22224610522637486
7,effnet_orig,16,faithfulness,0.0025634169578552246
7,effnet_orig,16,robustness,2.3607559204101562
7,effnet_orig,16,complexity,0.1831752047673551
7,effnet_orig,17,faithfulness,-0.0955817848443985
7,effnet_orig,17,robustness,13.382928848266602
7,effnet_orig,17,complexity,0.26359076680251925
7,effnet_orig,18,faithfulness,-0.17867571115493774
7,effnet_orig,18,robustness,2.351369857788086
7,effnet_orig,18,complexity,0.09838697721599939
7,effnet_orig,19,faithfulness,0.19231462478637695
7,effnet_orig,19,robustness,2.0758886337280273
7,effnet_orig,19,complexity,0.16639326763782442
7,effnet_orig,20,faithfulness,0.012668129056692123
7,effnet_orig,20,robustness,2.0052638053894043
7,effnet_orig,20,complexity,0.08115119452324297
7,effnet_orig,21,faithfulness,-0.37502914667129517
7,effnet_orig,21,robustness,1.6727012395858765
7,effnet_orig,21,complexity,0.08203768548218442
7,effnet_orig,22,faithfulness,-0.1901952475309372
7,effnet_orig,22,robustness,0.9946171641349792
7,effnet_orig,22,complexity,0.0451296247409604
7,effnet_orig,23,faithfulness,0.10094480216503143
7,effnet_orig,23,robustness,0.9931244254112244
7,effnet_orig,23,complexity,0.04303819020859533
7,effnet_orig,24,faithfulness,-0.15715409815311432
7,effnet_orig,24,robustness,0.9862927198410034
7,effnet_orig,24,complexity,0.13123230032896605
7,effnet_orig,25,faithfulness,0.1520334631204605
7,effnet_orig,25,robustness,0.9829407334327698
7,effnet_orig,25,complexity,0.36491162536249055
7,effnet_orig,26,faithfulness,-0.050890542566776276
7,effnet_orig,26,robustness,1.013751745223999
7,effnet_orig,26,complexity,0.03724316939553481
7,effnet_orig,27,faithfulness,0.10069090873003006
7,effnet_orig,27,robustness,1.2328232526779175
7,effnet_orig,27,complexity,0.11092436364850725
7,effnet_orig,28,faithfulness,0.20260724425315857
7,effnet_orig,28,robustness,1.2049204111099243
7,effnet_orig,28,complexity,0.17185922400960546
7,effnet_orig,29,faithfulness,0.167809396982193
7,effnet_orig,29,robustness,1.024964451789856
7,effnet_orig,29,complexity,0.17196832838003043
7,effnet_orig,30,faithfulness,0.09096840023994446
7,effnet_orig,30,robustness,1.7167465686798096
7,effnet_orig,30,complexity,0.13284646218800977
7,effnet_orig,31,faithfulness,0.026033736765384674
7,effnet_orig,31,robustness,1.2247902154922485
7,effnet_orig,31,complexity,0.31252225120936056
7,effnet_orig,32,faithfulness,0.09188239276409149
7,effnet_orig,32,robustness,0.9731226563453674
7,effnet_orig,32,complexity,0.0844985569962997
7,effnet_orig,33,faithfulness,0.1951466202735901
7,effnet_orig,33,robustness,1.639864444732666
7,effnet_orig,33,complexity,0.04945884267106043
7,effnet_orig,34,faithfulness,0.09891785681247711
7,effnet_orig,34,robustness,0.9585590958595276
7,effnet_orig,34,complexity,0.1372542080821562
7,effnet_orig,35,faithfulness,-0.13395382463932037
7,effnet_orig,35,robustness,1.0029305219650269
7,effnet_orig,35,complexity,0.16760052638726047
7,effnet_orig,36,faithfulness,0.08136704564094543
7,effnet_orig,36,robustness,1.0099198818206787
7,effnet_orig,36,complexity,0.047378703565972034
7,effnet_orig,37,faithfulness,0.17860065400600433
7,effnet_orig,37,robustness,0.9856421947479248
7,effnet_orig,37,complexity,0.12276855189704573
7,effnet_orig,38,faithfulness,-0.014037273824214935
7,effnet_orig,38,robustness,0.9469515681266785
7,effnet_orig,38,complexity,0.07878922277393675
7,effnet_orig,39,faithfulness,0.02687438577413559
7,effnet_orig,39,robustness,1.154762864112854
7,effnet_orig,39,complexity,0.26607902181633963
7,effnet_orig,40,faithfulness,0.26729390025138855
7,effnet_orig,40,robustness,2.7268757820129395
7,effnet_orig,40,complexity,0.40190299530214113
7,effnet_orig,41,faithfulness,-0.16914314031600952
7,effnet_orig,41,robustness,0.9551703929901123
7,effnet_orig,41,complexity,0.18078237316821266
7,effnet_orig,42,faithfulness,-0.051980480551719666
7,effnet_orig,42,robustness,0.9724434018135071
7,effnet_orig,42,complexity,0.15224348128148893
7,effnet_orig,43,faithfulness,-0.35852062702178955
7,effnet_orig,43,robustness,0.9812967777252197
7,effnet_orig,43,complexity,0.19274442067801087
7,effnet_orig,44,faithfulness,0.1539788395166397
7,effnet_orig,44,robustness,1.000624179840088
7,effnet_orig,44,complexity,0.2623538570153634
7,effnet_orig,45,faithfulness,-0.1350935995578766
7,effnet_orig,45,robustness,2.656435012817383
7,effnet_orig,45,complexity,0.2819958270826422
7,effnet_recplot,0,faithfulness,0.1720941960811615
7,effnet_recplot,0,robustness,1.5766581296920776
7,effnet_recplot,0,complexity,0.19484390190992376
7,effnet_recplot,1,faithfulness,-0.32139113545417786
7,effnet_recplot,1,robustness,1.0676000118255615
7,effnet_recplot,1,complexity,0.2163382131984408
7,effnet_recplot,2,faithfulness,0.06046745181083679
7,effnet_recplot,2,robustness,1.1185954809188843
7,effnet_recplot,2,complexity,0.10183384125076186
7,effnet_recplot,3,faithfulness,0.041747093200683594
7,effnet_recplot,3,robustness,1.1811524629592896
7,effnet_recplot,3,complexity,0.1266567170333134
7,effnet_recplot,4,faithfulness,0.13470330834388733
7,effnet_recplot,4,robustness,1.1346224546432495
7,effnet_recplot,4,complexity,0.13902063409926832
7,effnet_recplot,5,faithfulness,0.2112480103969574
7,effnet_recplot,5,robustness,1.1119458675384521
7,effnet_recplot,5,complexity,0.39852759773141366
7,effnet_recplot,6,faithfulness,-0.24524113535881042
7,effnet_recplot,6,robustness,1.0197547674179077
7,effnet_recplot,6,complexity,0.18550191893270804
7,effnet_recplot,7,faithfulness,-0.11541534215211868
7,effnet_recplot,7,robustness,1.0114835500717163
7,effnet_recplot,7,complexity,0.04328542787885895
7,effnet_recplot,8,faithfulness,0.4675902724266052
7,effnet_recplot,8,robustness,1.0087671279907227
7,effnet_recplot,8,complexity,0.1371444198367552
7,effnet_recplot,9,faithfulness,-0.068410225212574
7,effnet_recplot,9,robustness,1.1165990829467773
7,effnet_recplot,9,complexity,0.2014162153947157
7,effnet_recplot,10,faithfulness,0.3625677525997162
7,effnet_recplot,10,robustness,1.5092926025390625
7,effnet_recplot,10,complexity,0.4413666306749702
7,effnet_recplot,11,faithfulness,-0.26462265849113464
7,effnet_recplot,11,robustness,1.0245115756988525
7,effnet_recplot,11,complexity,0.04549604837487418
7,effnet_recplot,12,faithfulness,-0.0023026317358016968
7,effnet_recplot,12,robustness,1.1093361377716064
7,effnet_recplot,12,complexity,0.3452460301554825
7,effnet_recplot,13,faithfulness,0.02891875058412552
7,effnet_recplot,13,robustness,1.0604649782180786
7,effnet_recplot,13,complexity,0.03654189646896367
7,effnet_recplot,14,faithfulness,0.1885097622871399
7,effnet_recplot,14,robustness,1.0936464071273804
7,effnet_recplot,14,complexity,0.26169459775948517
7,effnet_recplot,15,faithfulness,0.05401664227247238
7,effnet_recplot,15,robustness,1.0336536169052124
7,effnet_recplot,15,complexity,0.05029719719976499
7,effnet_recplot,16,faithfulness,-0.3049257695674896
7,effnet_recplot,16,robustness,1.0137947797775269
7,effnet_recplot,16,complexity,0.13098907019598682
7,effnet_recplot,17,faithfulness,-0.12065954506397247
7,effnet_recplot,17,robustness,1.0560184717178345
7,effnet_recplot,17,complexity,0.1109425223552631
7,effnet_recplot,18,faithfulness,0.22052201628684998
7,effnet_recplot,18,robustness,1.0489795207977295
7,effnet_recplot,18,complexity,0.10412743375569637
7,effnet_recplot,19,faithfulness,0.2672763466835022
7,effnet_recplot,19,robustness,1.0676239728927612
7,effnet_recplot,19,complexity,0.14813854472995625
7,effnet_recplot,20,faithfulness,-0.13274210691452026
7,effnet_recplot,20,robustness,1.0415948629379272
7,effnet_recplot,20,complexity,0.09909373569983206
7,effnet_recplot,21,faithfulness,-0.048325344920158386
7,effnet_recplot,21,robustness,1.2169411182403564
7,effnet_recplot,21,complexity,0.3581870078892211
7,effnet_recplot,22,faithfulness,-0.026553049683570862
7,effnet_recplot,22,robustness,1.115023136138916
7,effnet_recplot,22,complexity,0.3211334627351236
7,effnet_recplot,23,faithfulness,-0.03877323865890503
7,effnet_recplot,23,robustness,1.0971019268035889
7,effnet_recplot,23,complexity,0.26869453846413455
7,effnet_recplot,24,faithfulness,0.23018212616443634
